Age,Lon,Lat,Distance
24.0585,-104.9275,-51.2074,1346.9356
24.0585,-104.9065,-51.1545,1346.2507
24.0585,-101.3824,-50.6485,1376.0206
24.0585,-101.3715,-50.5848,1373.9198
24.0585,-101.3758,-50.5296,1370.6224
24.0585,-124.6002,-47.7190,-1216.9904
24.0585,-124.5448,-47.6225,-1213.1422
24.0585,-124.2605,-46.8689,-1207.6583
24.0585,-124.2519,-46.8205,-1208.4175
24.0585,-124.2480,-46.7840,-1209.2632
24.8350,-101.0109,-50.6936,1418.1620
24.8350,-100.9912,-50.6330,1417.1673
24.8350,-100.9901,-50.5781,1414.4759
24.8350,-100.8577,-50.4501,1422.1017
24.8350,-124.8740,-47.6633,-1247.5542
24.8350,-124.8619,-47.6161,-1247.2730
24.8350,-124.8535,-47.5595,-1247.5992
24.8350,-127.6954,-47.4672,-1233.5773
24.8350,-127.6243,-47.3470,-1230.1210
24.8350,-124.6019,-46.7979,-1246.7218
24.8350,-124.5877,-46.7485,-1246.9144
24.8350,-124.5836,-46.7163,-1247.5870
25.8230,-100.6646,-51.3931,1492.6343
25.8230,-100.6637,-51.3468,1490.1700
25.8230,-100.5453,-51.1384,1491.3099
25.8230,-100.5856,-50.7468,1466.4885
25.8230,-100.5617,-50.6858,1465.9212
25.8230,-100.5462,-50.6303,1464.7413
25.8230,-125.2625,-47.6578,-1289.3334
25.8230,-125.2481,-47.6348,-1288.2796
25.8230,-126.4270,-47.5067,-1417.8678
25.8230,-126.4221,-47.4878,-1417.9989
25.8230,-124.9267,-46.7247,-1284.0798
25.8230,-124.9089,-46.6751,-1283.8909
25.8230,-124.9002,-46.6350,-1284.3462
26.5540,-102.7967,-51.4268,1587.5642
26.5540,-100.4018,-51.4265,1522.6738
26.5540,-100.4131,-51.3955,1519.7397
26.5540,-102.7718,-51.3747,1587.3484
26.5540,-100.4157,-51.3570,1517.3240
26.5540,-102.7661,-51.3022,1583.9324
26.5540,-100.1745,-50.7938,1512.9749
26.5540,-100.1591,-50.7347,1511.6007
26.5540,-100.1562,-50.6802,1509.1086
26.5540,-125.5927,-47.5894,-1326.2101
26.5540,-125.5827,-47.5289,-1326.5825
26.5540,-126.7728,-47.4409,-1457.2220
26.5540,-126.7642,-47.4020,-1457.6466
26.5540,-125.2400,-46.6633,-1319.7980
26.5540,-125.2176,-46.6110,-1319.2091
26.5540,-125.2075,-46.5714,-1319.4942
27.0270,-102.6246,-51.3880,1603.8596
27.0270,-99.9363,-50.8239,1540.0550
27.0270,-99.9186,-50.7636,1538.8643
27.0270,-99.9178,-50.7093,1536.1615
27.0270,-125.8043,-47.5489,-1349.7694
27.0270,-125.8155,-47.4639,-1353.7930
27.0270,-126.9462,-47.4017,-1477.1777
27.0270,-126.9326,-47.3642,-1477.0071
27.0270,-125.4001,-46.6331,-1338.0081
27.0270,-125.3728,-46.5757,-1337.0698
27.0270,-125.3624,-46.5365,-1337.3068
27.0270,-100.2090,-51.4849,1546.5846
27.0270,-100.2034,-51.4472,1545.0899
27.0270,-102.6484,-51.4454,1604.5024
27.9720,-102.1690,-51.4266,1654.8483
27.9720,-100.9053,-51.4234,1468.5163
27.9720,-100.8695,-51.4095,1471.5860
27.9720,-99.4930,-50.8798,1590.4543
27.9720,-99.4701,-50.8190,1589.7955
27.9720,-99.4616,-50.7638,1587.8806
27.9720,-126.2433,-47.4083,-1401.5833
27.9720,-127.4130,-47.3402,-1529.3513
27.9720,-126.1811,-47.3240,-1397.8270
27.9720,-127.3883,-47.3037,-1527.9609
27.9720,-128.5188,-47.2748,-1650.1807
27.9720,-126.1735,-47.2725,-1398.8010
27.9720,-127.3436,-47.2707,-1524.3189
27.9720,-128.4724,-47.2134,-1647.3284
27.9720,-128.4285,-47.1490,-1644.8496
27.9720,-128.3960,-47.1098,-1642.7213
27.9720,-125.7811,-46.5361,-1703.8678
27.9720,-125.7581,-46.4921,-1702.9278
27.9720,-125.7536,-46.4552,-1703.7203
27.9720,-99.7881,-51.5644,1596.1170
27.9720,-99.7792,-51.5235,1594.8061
27.9720,-100.9240,-51.5170,1471.7049
27.9720,-102.1937,-51.5056,1656.5830
28.2830,-101.9838,-51.4291,1674.8534
28.2830,-101.9733,-51.3950,1674.0863
28.2830,-99.2752,-50.9072,1615.2091
28.2830,-99.2491,-50.8470,1614.9211
28.2830,-99.2382,-50.7923,1613.2817
28.2830,-126.3926,-47.3429,-1419.8521
28.2830,-127.5518,-47.3070,-1545.3836
28.2830,-126.3719,-47.2864,-1419.5854
28.2830,-127.5278,-47.2731,-1543.9824
28.2830,-127.4836,-47.2400,-1540.3889
28.2830,-128.7195,-47.1811,-1674.9436
28.2830,-128.6492,-47.1346,-1669.0117
28.2830,-128.6493,-47.0550,-1671.7752
28.2830,-128.5767,-47.0381,-1664.5768
28.2830,-125.9553,-46.4979,-1402.2242
28.2830,-125.9302,-46.4538,-1401.0544
28.2830,-125.9198,-46.4219,-1401.0382
28.2830,-99.5555,-51.5706,1621.3985
28.2830,-100.7341,-51.5504,1493.9142
28.2830,-102.0249,-51.5268,1675.8569
28.2830,-99.5336,-51.5185,1620.8593
28.2830,-100.7090,-51.4776,1492.5640
28.7450,-99.0271,-50.9368,1643.3297
28.7450,-99.0080,-50.8772,1642.3251
28.7450,-99.0025,-50.8217,1640.0652
28.7450,-126.7061,-47.3705,-1452.5041
28.7450,-126.6863,-47.3112,-1452.4337
28.7450,-127.7272,-47.2682,-1565.5270
28.7450,-127.6973,-47.2285,-1563.6976
28.7450,-127.6858,-47.1768,-1564.2622
28.7450,-128.8904,-47.0905,-1696.4007
28.7450,-128.8360,-47.0346,-1692.4964
28.7450,-126.1540,-46.4619,-1424.7635
28.7450,-126.1256,-46.4108,-1423.4915
28.7450,-126.1159,-46.3783,-1423.5740
28.7450,-99.3544,-51.6017,1644.6823
28.7450,-100.4450,-51.5903,1527.1174
28.7450,-99.3400,-51.5676,1644.3446
28.7450,-101.7727,-51.5312,1703.1407
28.7450,-100.4417,-51.5278,1524.0143
28.7450,-101.7478,-51.4792,1702.9249
29.4010,-98.5748,-50.9867,1694.3836
29.4010,-98.5555,-50.9313,1693.6096
29.4010,-98.5521,-50.8822,1691.4611
29.4010,-126.9604,-47.2152,-1485.1478
29.4010,-128.0472,-47.1691,-1603.2744
29.4010,-128.0253,-47.1417,-1601.8692
29.4010,-126.9115,-47.1367,-1482.6264
29.4010,-127.9925,-47.0728,-1600.7430
29.4010,-129.2001,-46.9779,-1411.8425
29.4010,-129.1455,-46.9237,-1407.8664
29.4010,-126.4844,-46.3960,-1462.4721
29.4010,-126.4555,-46.3381,-1461.3821
29.4010,-126.4429,-46.2935,-1461.5752
29.4010,-98.8794,-51.7070,1701.4499
29.4010,-101.3485,-51.6906,1435.8139
29.4010,-100.0103,-51.6769,1578.5321
29.4010,-98.8794,-51.6734,1699.5895
29.4010,-99.9681,-51.6354,1580.7567
29.4010,-101.3270,-51.6352,1435.0398
29.4010,-99.9455,-51.6012,1581.2814
29.4010,-101.3136,-51.5866,1433.7887
30.0980,-98.1175,-51.0526,1746.8536
30.0980,-98.0912,-50.9893,1746.3711
30.0980,-98.0758,-50.9376,1745.3664
30.0980,-127.2979,-47.1669,-1523.0058
30.0980,-128.3786,-47.0772,-1641.9860
30.0980,-127.2325,-47.0652,-1519.5241
30.0980,-128.3459,-47.0325,-1640.0281
30.0980,-128.3265,-46.9759,-1639.9003
30.0980,-129.4128,-46.9029,-1758.9066
30.0980,-129.3475,-46.8490,-1753.7661
30.0980,-126.7326,-46.3455,-1490.8375
30.0980,-126.6985,-46.2878,-1489.1742
30.0980,-126.6787,-46.2427,-1488.6146
30.0980,-100.8693,-51.7719,1491.6953
30.0980,-99.7786,-51.7259,1606.0871
30.0980,-100.8175,-51.7152,1494.1057
30.0980,-100.8214,-51.6488,1490.0086
30.0980,-99.7544,-51.6046,1601.9575
30.4790,-97.7809,-51.1268,1787.0649
30.4790,-97.7470,-51.0646,1787.2465
30.4790,-97.7255,-51.0131,1786.7974
30.4790,-127.4777,-47.0821,-1545.2189
30.4790,-127.4361,-47.0191,-1542.9428
30.4790,-128.5773,-47.0086,-1665.6685
30.4790,-127.4181,-46.9607,-1543.0363
30.4790,-128.5468,-46.9592,-1664.1067
30.4790,-128.5145,-46.9138,-1662.2091
30.4790,-129.5027,-46.8704,-1769.6667
30.4790,-129.4303,-46.8173,-1763.7448
30.4790,-126.8712,-46.3124,-1506.8419
30.4790,-126.8319,-46.2576,-1504.5218
30.4790,-126.8083,-46.2116,-1503.5909
30.4790,-98.2629,-51.8299,1774.3630
30.4790,-100.6188,-51.8140,1520.8908
30.4790,-98.2512,-51.7823,1772.9862
30.4790,-99.3954,-51.7799,1650.1681
30.4790,-100.6179,-51.7465,1517.2452
30.4790,-99.3839,-51.7266,1648.4458
30.4790,-100.5776,-51.7005,1519.0100
30.4790,-99.3664,-51.6914,1648.3768
30.9390,-97.5705,-51.1707,1812.0571
30.9390,-97.5403,-51.1171,1812.3150
30.9390,-97.5189,-51.0691,1811.9452
30.9390,-127.6517,-46.9950,-1566.8975
30.9390,-127.6220,-46.9278,-1566.0412
30.9390,-128.7894,-46.9275,-1691.2073
30.9390,-128.7596,-46.8712,-1689.9651
30.9390,-129.6069,-46.8244,-1782.4361
30.9390,-129.5579,-46.7677,-1779.1364
30.9390,-127.0975,-46.2633,-1532.8026
30.9390,-127.0592,-46.2071,-1530.6413
30.9390,-127.0396,-46.1614,-1530.1243
30.9390,-100.0984,-51.9340,1583.3396
30.9390,-100.1323,-51.8916,1577.3524
30.9390,-98.1049,-51.8787,1794.0108
30.9390,-98.1051,-51.8356,1791.5948
30.9390,-100.0895,-51.8297,1578.5144
30.9390,-99.2451,-51.7986,1667.3182
30.9390,-100.0946,-51.7708,1574.7034
30.9390,-99.2142,-51.7582,1668.4003
30.9390,-99.1721,-51.7238,1671.0046
33.0580,-96.4941,-51.3833,1939.2491
33.0580,-96.4658,-51.3338,1939.5343
33.0580,-129.6100,-46.6504,-1788.7899
33.0580,-130.4640,-46.6131,-1881.6436
33.0580,-130.3887,-46.5605,-1875.3896
33.0580,-129.5115,-46.5255,-1782.5476
33.0580,-130.3753,-46.4793,-1876.7585
33.0580,-128.0218,-46.0585,-1639.0377
33.0580,-127.9740,-46.0054,-1636.0649
33.0580,-127.9394,-45.9567,-1634.3226
33.0580,-99.1043,-52.2713,1708.6273
33.0580,-97.0334,-52.1452,1923.6752
33.0580,-96.9918,-52.1059,1925.9543
33.0580,-98.9761,-52.0767,1711.5787
33.0580,-98.1408,-52.0433,1799.2874
33.0580,-98.9552,-52.0134,1710.3157
33.0580,-98.9071,-51.9679,1712.9554
33.0580,-98.0999,-51.9327,1797.5402
33.0580,-96.5340,-51.4429,1938.2737
33.5450,-96.2723,-51.4395,1966.1445
33.5450,-96.2403,-51.3895,1966.8053
33.5450,-128.8367,-46.6458,-1706.0351
33.5450,-129.7886,-46.5715,-1810.6738
33.5450,-130.6553,-46.5329,-1904.9286
33.5450,-130.5890,-46.4854,-1899.4648
33.5450,-129.6768,-46.4441,-1803.0915
33.5450,-130.5642,-46.4200,-1899.0672
33.5450,-128.2063,-45.9767,-1662.1369
33.5450,-128.1583,-45.9224,-1659.1813
33.5450,-128.1275,-45.8799,-1657.5943
33.5450,-98.9728,-52.3011,1724.3787
33.5450,-96.8151,-52.2158,1950.9858
33.5450,-96.7492,-52.1340,1953.5271
33.5450,-97.9467,-52.1208,1824.4004
33.5450,-98.8116,-52.1206,1731.6507
33.5450,-98.7508,-52.0749,1735.6416
33.5450,-97.9062,-52.0674,1825.7775
33.5450,-98.7410,-52.0186,1733.5658
33.5450,-97.8634,-51.9888,1826.0121
33.5450,-96.3127,-51.4979,1965.0472
34.6550,-129.2372,-46.5200,-1753.3328
34.6550,-129.1513,-46.4396,-1746.9100
34.6550,-131.0237,-46.4109,-1948.6507
34.6550,-129.1159,-46.3824,-1745.0871
34.6550,-130.2970,-46.3645,-1872.3378
34.6550,-130.9762,-46.3396,-1946.0317
34.6550,-130.9252,-46.2735,-1942.8483
34.6550,-130.2229,-46.2540,-1868.2208
34.6550,-130.1905,-46.2385,-1865.2920
34.6550,-128.5967,-45.7831,-1711.8204
34.6550,-128.5456,-45.7319,-1708.4129
34.6550,-128.5088,-45.6902,-1706.1515
34.6550,-98.3939,-52.4309,1793.6442
34.6550,-96.3993,-52.3428,2002.6180
34.6550,-96.2795,-52.2806,2012.0143
34.6550,-98.3152,-52.2780,1793.6032
34.6550,-98.2626,-52.2210,1796.0856
34.6550,-96.2054,-52.1936,2015.1357
34.6550,-97.4793,-52.1829,1877.9616
34.6550,-98.2333,-52.1647,1796.1005
34.6550,-97.4598,-52.0947,1875.1576
34.6550,-95.7881,-51.6281,2028.5211
34.6550,-95.7455,-51.5718,2029.9614
34.6550,-95.7127,-51.5251,2030.8931
34.9400,-129.3124,-46.5032,-1761.9726
34.9400,-129.2418,-46.4027,-1757.8828
34.9400,-131.1236,-46.3773,-1960.5213
34.9400,-129.2113,-46.3468,-1756.5546
34.9400,-130.3820,-46.3257,-1882.8059
34.9400,-131.0762,-46.3019,-1958.0518
34.9400,-131.0309,-46.2438,-1955.2112
34.9400,-130.3085,-46.2173,-1878.6716
34.9400,-130.2830,-46.2009,-1876.5013
34.9400,-128.6905,-45.7389,-1723.6649
34.9400,-128.6421,-45.6849,-1720.6629
34.9400,-128.6068,-45.6390,-1718.7375
34.9400,-98.3115,-52.4534,1803.7265
34.9400,-96.2661,-52.3868,2019.3370
34.9400,-96.1552,-52.3197,2027.5030
34.9400,-98.2048,-52.3130,1807.3850
34.9400,-98.1369,-52.2588,1811.6545
34.9400,-97.4169,-52.2139,1886.3584
34.9400,-96.0618,-52.2087,2031.3652
34.9400,-98.1238,-52.2007,1809.8424
34.9400,-97.3928,-52.1783,1886.9749
34.9400,-97.3867,-52.1573,1886.4684
34.9400,-95.6686,-51.6572,2042.9423
34.9400,-95.6279,-51.6020,2044.2475
34.9400,-95.5980,-51.5566,2044.9306
35.6850,-129.6132,-46.4390,-1796.4465
35.6850,-129.5011,-46.3374,-1787.9463
35.6850,-129.4733,-46.2702,-1787.2860
35.6850,-131.3869,-46.2631,-1992.7097
35.6850,-130.6710,-46.2164,-1917.5716
35.6850,-131.3311,-46.2055,-1988.7227
35.6850,-131.2716,-46.1318,-1984.8968
35.6850,-130.5447,-46.0948,-1908.2341
35.6850,-128.9218,-45.6254,-1753.0524
35.6850,-128.8688,-45.5731,-1749.4909
35.6850,-128.8299,-45.5290,-1747.1048
35.6850,-98.0135,-52.5264,1839.7251
35.6850,-95.8804,-52.4350,2063.3607
35.6850,-97.1775,-52.4088,1922.8439
35.6850,-97.1210,-52.3547,1925.8949
35.6850,-98.0045,-52.3477,1830.7810
35.6850,-97.9550,-52.2760,1832.1132
35.6850,-95.7299,-52.2427,2068.8425
35.6850,-97.9352,-52.2324,1831.8202
35.6850,-95.3595,-51.7355,2080.4340
35.6850,-95.3211,-51.6793,2081.4269
35.6850,-95.2885,-51.6306,2082.2273
36.3410,-129.8178,-46.3363,-1821.9392
36.3410,-129.7598,-46.2674,-1818.1039
36.3410,-129.7055,-46.1975,-1814.7068
36.3410,-131.6194,-46.1704,-2020.8462
36.3410,-130.9084,-46.1120,-1946.6414
36.3410,-131.5879,-46.1012,-2019.8715
36.3410,-131.5193,-46.0517,-2014.3070
36.3410,-130.7943,-45.9934,-1938.9345
36.3410,-129.1490,-45.5170,-1781.7999
36.3410,-129.0929,-45.4680,-1777.7682
36.3410,-129.0506,-45.4230,-1775.0567
36.3410,-97.7866,-52.5900,1867.5793
36.3410,-95.6780,-52.5792,2093.0647
36.3410,-95.6318,-52.5422,2095.9574
36.3410,-96.9287,-52.4414,1951.3262
36.3410,-97.7112,-52.4405,1867.3745
36.3410,-96.9181,-52.4040,1950.3787
36.3410,-97.6476,-52.3902,1871.4074
36.3410,-96.8248,-52.3899,1959.6106
36.3410,-97.6348,-52.3253,1869.1774
36.3410,-95.3791,-52.2791,2108.4701
36.3410,-95.0574,-51.8107,2116.9892
36.3410,-95.0209,-51.7569,2117.9175
36.3410,-94.9900,-51.7105,2118.6593
36.6180,-129.9165,-46.2915,-1834.0778
36.6180,-129.8542,-46.2309,-1829.4943
36.6180,-129.8098,-46.1616,-1827.1249
36.6180,-131.8454,-46.0845,-2048.0478
36.6180,-131.0229,-46.0598,-1960.7579
36.6180,-131.8019,-46.0107,-2046.2696
36.6180,-131.7398,-45.9578,-2041.7544
36.6180,-130.9185,-45.9428,-1954.3034
36.6180,-129.2258,-45.4773,-1791.6372
36.6180,-129.1711,-45.4265,-1787.8317
36.6180,-129.1314,-45.3831,-1785.3257
36.6180,-97.6071,-52.6363,1889.3921
36.6180,-95.5465,-52.6245,2109.6664
36.6180,-95.5143,-52.5854,2110.9531
36.6180,-97.5784,-52.4968,1884.7354
36.6180,-96.7804,-52.4867,1969.7319
36.6180,-97.5499,-52.4309,1884.1343
36.6180,-96.7229,-52.4215,1972.2817
36.6180,-97.4924,-52.3746,1887.1734
36.6180,-96.7133,-52.3572,1969.7469
36.6180,-95.2480,-52.2915,2123.2138
36.6180,-94.9495,-51.8427,2130.3237
36.6180,-94.9116,-51.7848,2131.1861
36.6180,-94.8796,-51.7361,2131.9120
37.4730,-130.1103,-46.2028,-1857.9269
37.4730,-130.0598,-46.1490,-1854.3738
37.4730,-130.0037,-46.0840,-1850.6083
37.4730,-132.0745,-45.9844,-2076.5601
37.4730,-131.2723,-45.9561,-1991.6924
37.4730,-132.0240,-45.9131,-2074.0318
37.4730,-131.9694,-45.8431,-2071.0041
37.4730,-131.1747,-45.8373,-1986.0401
37.4730,-129.4663,-45.3603,-1822.1579
37.4730,-129.4126,-45.3079,-1818.5236
37.4730,-129.3718,-45.2643,-1815.9171
37.4730,-97.2618,-52.7242,1931.2882
37.4730,-95.2376,-52.7165,2147.8908
37.4730,-95.2199,-52.6877,2148.1875
37.4730,-97.1587,-52.6263,1936.9097
37.4730,-97.0855,-52.5715,1941.7185
37.4730,-96.5034,-52.5701,2004.0593
37.4730,-97.0774,-52.5203,1939.7506
37.4730,-96.4342,-52.5182,2008.5974
37.4730,-96.4028,-52.4714,2009.3689
37.4730,-94.8395,-52.3311,2169.2016
37.4730,-94.6243,-51.9217,2169.5752
37.4730,-94.5892,-51.8632,2170.0986
37.4730,-94.5569,-51.8150,2170.8907
38.4260,-130.4221,-46.0596,-1896.3513
38.4260,-130.3951,-46.0138,-1895.3100
38.4260,-130.3478,-45.9722,-1891.9198
38.4260,-132.3695,-45.8677,-2112.9119
38.4260,-131.5513,-45.8390,-2026.3465
38.4260,-132.3096,-45.7933,-2109.4981
38.4260,-132.2656,-45.7222,-2107.6503
38.4260,-131.4639,-45.7215,-2021.7278
38.4260,-129.7503,-45.2185,-1858.3446
38.4260,-129.7050,-45.1636,-1855.7112
38.4260,-129.6614,-45.1175,-1852.9022
38.4260,-97.0683,-52.7734,1954.7629
38.4260,-96.9895,-52.6730,1957.6495
38.4260,-96.0934,-52.6292,2051.2933
38.4260,-96.9555,-52.6107,1957.8395
38.4260,-96.9138,-52.5644,1959.7438
38.4260,-94.4728,-52.3649,2210.3920
38.4260,-94.2418,-52.0155,2215.7906
38.4260,-94.2050,-51.9578,2216.5370
38.4260,-94.1748,-51.9092,2217.0771
40.1300,-130.9653,-45.8388,-1963.5273
40.1300,-130.9038,-45.7679,-1959.8010
40.1300,-130.8467,-45.7026,-1956.3128
40.1300,-132.9135,-45.6363,-2180.5906
40.1300,-132.8488,-45.5601,-2176.7401
40.1300,-131.9635,-45.5152,-2083.6414
40.1300,-132.7928,-45.4808,-2173.9500
40.1300,-132.0521,-45.4215,-2096.9319
40.1300,-132.6696,-45.3692,-2165.2526
40.1300,-130.2451,-44.9714,-1921.3886
40.1300,-130.1965,-44.9199,-1918.2651
40.1300,-130.1527,-44.8729,-1915.4698
40.1300,-96.4075,-52.7769,2025.8075
40.1300,-95.3781,-52.7300,2133.5694
40.1300,-96.3821,-52.7198,2025.3674
40.1300,-93.7959,-52.4218,2286.1264
40.1300,-93.5857,-52.1814,2295.3301
40.1300,-93.5462,-52.1245,2296.4135
40.1300,-93.5146,-52.0739,2296.9911
41.3890,-131.3970,-45.6596,-2017.0584
41.3890,-131.3106,-45.5776,-2011.1090
41.3890,-131.2595,-45.5106,-2008.3462
41.3890,-132.4583,-45.4440,-2139.5768
41.3890,-132.3685,-45.3432,-2134.0165
41.3890,-132.9331,-45.2578,-2198.0142
41.3890,-93.1578,-52.4743,2357.4541
43.7890,-132.9919,-45.2187,-2205.8991
43.7890,-132.9465,-45.2111,-2201.3359
43.7890,-133.4281,-45.1273,-2256.3651
43.7890,-132.8997,-45.1189,-2200.0489
43.7890,-133.3960,-45.0825,-2254.7318
43.7890,-132.8728,-45.0702,-2199.1321